#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name             accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----   -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
sp|P0C6U8|R1A_SARS   -           4382 2.60.120.1680-FF-000002 -            139   2.5e-09   46.1   8.2   1   1   6.1e-15   3.1e-08   42.6   1.1     5   136  1726  1852  1722  1855 0.92 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 2.60.120.1680-FF-000003 -            138   1.1e-13   60.4   1.9   1   1   6.5e-20   3.2e-13   59.0   1.9     3   122  1725  1848  1724  1863 0.86 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 2.60.120.1680-FF-000003 -            138   5.5e-13   58.2   1.9   1   1   1.1e-19   5.5e-13   58.2   1.9     3   122  1725  1848  1724  1863 0.86 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P59594|SPIKE_SARS -           1255 2.60.120.960-FF-000001 -            274  3.2e-194  652.3   8.5   1   1  5.7e-201  5.7e-194  651.4   8.5     1   274    23   296    23   296 1.00 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1
sp|P59594|SPIKE_SARS -           1255 2.60.120.960-FF-000002 -            293   2.3e-07   39.4   0.6   1   1     8e-14     8e-07   37.6   0.8   112   292   101   293    76   294 0.74 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1
sp|P59635|NS7A_SARS  -            122 2.60.40.1550-FF-000001 -             83   1.4e-58  203.8   1.5   1   1   1.8e-65   1.8e-58  203.5   1.5     1    83    14    96    14    96 0.99 ORF7a protein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=7a PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.10.20.350-FF-000001 -             90   3.6e-57  199.6   2.6   1   1   2.9e-63   1.5e-56  197.7   2.6     1    90   837   926   837   926 1.00 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.10.20.350-FF-000001 -             90   6.1e-57  198.9   2.6   1   1   4.9e-63   2.5e-56  197.0   2.6     1    90   837   926   837   926 1.00 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.10.20.350-FF-000002 -             93   9.3e-08   41.1   0.9   1   1   1.9e-14   9.3e-08   41.1   0.9     3    92   839   925   837   926 0.94 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.10.20.350-FF-000002 -             93   1.6e-07   40.4   0.9   1   1   3.1e-14   1.6e-07   40.4   0.9     3    92   839   925   837   926 0.94 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.10.20.540-FF-000001 -             58   1.9e-40  145.2   3.9   1   1   1.6e-46   7.9e-40  143.2   3.9     1    58  1540  1597  1540  1597 0.99 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.10.20.540-FF-000001 -             58   3.8e-40  144.3   3.9   1   1   2.6e-46   1.3e-39  142.5   3.9     1    58  1540  1597  1540  1597 0.99 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.10.20.540-FF-000002 -             62      0.26   20.1   0.1   1   1   1.5e-07      0.77   18.6   0.1     9    60  1544  1595  1540  1597 0.92 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.10.20.540-FF-000002 -             62      0.42   19.4   0.1   1   1   2.6e-07       1.3   17.9   0.1     9    60  1544  1595  1540  1597 0.92 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.10.20.540-FF-000003 -             56      0.11   21.2   0.0   1   1   1.2e-07      0.59   18.9   0.0     4    55  1545  1596  1542  1597 0.96 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.10.20.540-FF-000003 -             56      0.21   20.4   0.0   1   1     2e-07      0.99   18.2   0.0     4    55  1545  1596  1542  1597 0.96 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.30.160.820-FF-000001 -             65   1.1e-36  133.6   3.9   1   1   1.1e-43   1.1e-36  133.5   1.3     1    65  6428  6492  6428  6492 0.99 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P59594|SPIKE_SARS -           1255 3.30.70.1840-FF-000001 -            140   1.4e-95  325.7   4.9   1   1  1.4e-102   1.4e-95  325.7   4.9     1   140   314   453   314   453 1.00 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1
sp|P59594|SPIKE_SARS -           1255 3.30.70.1840-FF-000002 -             57   5.8e-40  143.9   5.3   1   1   5.8e-47   5.8e-40  143.9   5.3     1    57   460   516   460   516 0.99 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1
sp|P59594|SPIKE_SARS -           1255 3.30.70.1840-FF-000003 -            154   1.1e-08   43.8   0.8   1   1   2.7e-15   2.7e-08   42.5   0.8     6   130   312   437   307   455 0.85 Spike glycoprotein OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=S PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.30.70.3540-FF-000001 -             99   2.9e-62  215.8   3.6   1   1   5.7e-69   2.9e-62  215.8   3.6     1    99  4019  4117  4019  4117 1.00 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.30.70.3540-FF-000001 -             99   4.8e-62  215.0   3.6   1   1   9.7e-69   4.8e-62  215.0   3.6     1    99  4019  4117  4019  4117 1.00 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.30.70.3540-FF-000002 -             97   3.6e-18   74.3   2.7   1   1   3.4e-24   1.7e-17   72.1   2.7     1    96  4019  4114  4019  4115 0.94 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.30.70.3540-FF-000002 -             97   5.9e-18   73.6   2.7   1   1   5.8e-24   2.9e-17   71.4   2.7     1    96  4019  4114  4019  4115 0.94 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.30.70.3540-FF-000003 -             95   2.7e-16   68.6   2.3   1   1   5.3e-23   2.7e-16   68.6   2.3     1    90  4019  4112  4019  4116 0.94 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.30.70.3540-FF-000003 -             95   4.5e-16   67.9   2.3   1   1   8.9e-23   4.5e-16   67.9   2.3     1    90  4019  4112  4019  4116 0.94 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.30.70.3540-FF-000004 -             93   3.1e-12   55.3   1.0   1   1   1.8e-18   8.8e-12   53.9   0.3     3    89  4022  4108  4020  4112 0.95 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.30.70.3540-FF-000004 -             93     5e-12   54.6   1.2   1   1   2.9e-18   1.5e-11   53.1   0.3     3    89  4022  4108  4020  4112 0.95 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000002 -            195       6.1   15.5   0.1   1   1   1.7e-06        17   14.0   0.1    36   107  1033  1103  1009  1118 0.83 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000003 -            234   5.7e-05   31.4   0.1   1   1   3.3e-11   0.00017   29.9   0.1    61   201  1014  1154   984  1172 0.75 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000003 -            234   7.5e-05   31.0   0.1   1   1   5.6e-11   0.00028   29.1   0.1    61   201  1014  1154   984  1172 0.75 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000008 -            179    1e-119  405.7   3.4   1   1  4.8e-126  2.4e-119  404.5   3.4     1   179   998  1176   998  1176 1.00 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000008 -            179  1.9e-119  404.9   3.4   1   1  8.1e-126  4.1e-119  403.7   3.4     1   179   998  1176   998  1176 1.00 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000010 -            196   1.8e-11   52.6   0.2   1   1   7.9e-18     4e-11   51.5   0.2    36   165  1034  1153  1011  1178 0.76 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000010 -            196   2.8e-11   51.9   0.2   1   1   1.3e-17   6.7e-11   50.7   0.2    36   165  1034  1153  1011  1178 0.76 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000015 -            158    0.0038   25.6   0.1   1   1   2.5e-09     0.013   23.9   0.1    12   145  1030  1159  1017  1169 0.74 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000015 -            158    0.0069   24.7   0.1   1   1   4.3e-09     0.021   23.1   0.1    12   145  1030  1159  1017  1169 0.73 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000017 -            167   2.8e-41  150.1   1.2   1   1   1.4e-47   7.2e-41  148.8   1.2    12   165  1011  1164  1000  1166 0.95 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000017 -            167   3.6e-41  149.7   1.2   1   1   2.5e-47   1.2e-40  148.0   1.2    12   165  1011  1164  1000  1166 0.95 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000019 -            167   2.5e-16   68.9   1.6   1   1   1.4e-22     7e-16   67.4   1.6    11   160  1012  1159  1003  1165 0.91 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000019 -            167   8.1e-16   67.2   3.8   1   1   2.4e-22   1.2e-15   66.6   1.6    11   160  1012  1159  1003  1165 0.91 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000020 -            148         5   16.0   0.2   1   1   2.5e-06        13   14.7   0.2    40   117  1033  1104  1018  1122 0.78 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000020 -            148       8.2   15.3   0.2   1   1   4.2e-06        21   14.0   0.2    40   117  1033  1104  1018  1122 0.78 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000025 -            171   7.2e-15   64.3   0.3   1   1   4.2e-21   2.1e-14   62.7   0.3    34   169  1034  1171  1000  1173 0.78 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000025 -            171   1.3e-14   63.4   0.3   1   1   7.2e-21   3.6e-14   62.0   0.3    34   169  1034  1171  1000  1173 0.78 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000028 -            203       1.6   17.2   0.1   1   1   7.3e-07       3.6   16.1   0.1    52    87  1033  1068  1011  1112 0.79 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000028 -            203       2.7   16.5   0.1   1   1   1.2e-06         6   15.4   0.1    52    87  1033  1068  1011  1112 0.79 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
sp|P0C6U8|R1A_SARS   -           4382 3.40.220.10-FF-000030 -            192       2.1   17.2   0.8   1   1   3.2e-06        16   14.3   0.3    27    54  1033  1060  1015  1068 0.86 Replicase polyprotein 1a OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=1a PE=1 SV=1
sp|P0C6X7|R1AB_SARS  -           7073 3.40.220.10-FF-000030 -            192       3.6   16.4   0.4   1   1   5.3e-06        27   13.6   0.3    27    54  1033  1060  1015  1068 0.86 Replicase polyprotein 1ab OS=Severe acute respiratory syndrome coronavirus OX=694009 GN=rep PE=1 SV=1
